title,genre,review
Interstellar,Drama,"I will not add another in depth review to the several I see here on this movie. Nor will I try to evaluate the accuracy of the science behind the plot. Apparently a physicist was involved who had veto power if the script wandered out of the realm of what is at least theoretically true or possible.

But I have never let inaccuracies get in the way of enjoying science fiction movies anyway, as long as the movie is entertaining and otherwise doesn’t insult my intelligence. In the movie Monsters, for example, I read that giant the aliens looking like octopuses could not have walked upright. Fair enough, but it is entertainment, not a documentary.

So the human story of Interstellar held my attention in spite of the length of the film, and despite the elaborate special effects, that story drove the movie and my appreciation of it. I have always liked good time travel movies as well, and theories of space and time come into play in Interstellar as well.

Oh, and I say it is entertainment rather than a documentary, but it is not light entertainment. If you want to give this movie a fair chance, give it your full attention. It is not Mars Attacks, where you can watch it while distracted by life and still pick up on  plot details."
Interstellar,Drama,"I've got to say I have been wanting to watch this film for a while now and well it's 2021 and it's a Saturday morning and damn, safe to say this is one of the best films I have ever watched in my life. loved everything about It. The creativity and intelligence put into this film is just mind-blowing considering the fact it is a 2014 film. This clearly shows that mankind will one day achieve the most unexpected and unthought discoveries.
Love and respect to the director Christopher Nolan you are a legend."
Interstellar,Drama,"It opens my mind after I watched this movie. I have watched it twice to figure out everything on the movie. Basically, this is the movie talking about earth is not a good place to stay anymore. People have to go to space to find another homeland. It reminds me that we will be like them if we didn't care much on environment"
Interstellar,Drama,"As humanity faces an existential crisis, farmer ""Cooper"" (Matthew McConaughey) and his family are fighting a losing battle against an environment determined to destroy what is left of their corn crop. Mystery arrives after a sand storm leaves some magnetic clues to a secret location inhabited by NASA scientists led by ""Brand"" (Sir Michael Caine) who manage to convince former pilot ""Coop"" to join a mission to go into space and, using a recently detected wormhole that he believes may have been deliberately sent to help mankind rescue itself, set off to find another home for us all. Leaving a seriously narked daughter behind, he accepts the mission and together with the daughter of ""Brand"" (Anne Hathaway) their perilous trek begins. This is a more solid sci-fi adventure from Christopher Nolan. Though it features doses of his usual time bending scenarios, for the most part it is an exciting action film with mishaps a-plenty as their mission sees danger at just about every junction. There is a decent chemistry between Hathaway and McConaughey allowing the characters to develop with some depth that helps to draw us into to their efforts. The visual effects are superb, it has TARS - a rather clunkily designed robot that proves a whizz when running and rescuing, and the ending has something of the Escher drawing to it. The narrative can be thought provoking offering quite an interesting series of choices, especially when Matt Damon (""Mann"") joins the story and begins to challenge their approach to just what ""humanity"" might actually be! A host of celebrated co-stars prop it up well. John Lithgow is effective as the patriarch of the family and Casey Affleck and Wes Bentley help diffuse the intensity of the principal relationship as the space-bound menace gradually accumulates. It's all but three hours long, and there is no denying that it hits a barren spell at times during the middle hour, but for my money this is a Nolan film that does not over-complicate itself and is as good a science fiction thriller as I've seen in many a year."
Interstellar,Drama,"This mind-bending sci-fi masterpiece took me on an unforgettable journey through space and time. From its breathtaking visuals to the captivating performances, the film had me hooked from start to finish. I couldn't help but be inspired by its thought-provoking themes about love, sacrifice, and the boundless nature of human exploration. ""Interstellar"" truly left me in awe and is an absolute must-watch for any movie enthusiast."
Interstellar,Drama,"What a cracker!

So glad to finally tick <em>'Interstellar'</em> off my theoretical list, took me far too long to get around to it but boy am I glad I finally have done - sensational film! The most obvious sign of that being the case is how the ~2hr30min run time goes by in an absolute flash... <em>*insert joke about it like being aboard Endurance here*</em>

I'm obviously not able to add anything new to what many, many others have already said gushingly about this 2014 flick, so I can only say I'm sure I agree with the vast majority of whatever praise this has received. As one would expect from Christopher Nolan & Co., it's incredibly well made, sounds amazing and looks out-of-this-world (ha!) stunning.

Matthew McConaughey puts in an incredible performance as lead, most notably nailing all of the emotion-filled scenes - not that I care about these things personally, but I'm shocked to see the lack of high accolades that came his way from this... he merited more! Aside from him, there are very good showings from the likes of Jessica Chastain, Mackenzie Foy and Anne Hathaway.

I will note one 'but', mind. I didn't love the bits at the end involving the dimensional tesseract, don't get me wrong at all it's still superb viewing... just a noticeable drop from all that preceeds it, which honestly simply says more about how outstanding everything else prior is really. I thought similarly about (the equally magnificent) <em>'<a href=""https://letterboxd.com/film/everything-everywhere-all-at-once/"" rel=""nofollow"">Everything Everywhere All at Once</a>'</em>, for example. In short: just a nit-pick, tbh.

All in all, phenomenal!"
Interstellar,Drama,"Christopher Nolan's ""Interstellar"" (2014) isn't just a science fiction film; it's a cinematic experience that transcends genre boundaries. It's a breathtaking exploration of humanity's yearning for survival, the profound power of love, and the awe-inspiring mysteries of the universe.

The film's greatest strength lies in its seamless blend of a deeply personal story with cutting-edge scientific concepts. We follow Joseph Cooper (Matthew McConaughey), a former pilot turned farmer, who is chosen to lead a mission to find a new home for humanity. The film doesn't shy away from complex scientific ideas like wormholes, black holes, and the theory of relativity, but it presents them in a way that is both accessible and captivating. The scene where Cooper encounters his aged daughter while he himself remains relatively young is a poignant example of how the film masterfully intertwines science and emotion, leaving viewers pondering the nature of time and the enduring power of familial bonds.

""Interstellar"" is not for the casual viewer. It demands attention, patience, and a willingness to engage with complex ideas. The film's pacing is deliberate, its visuals are stunningly immersive, and its themes are profound. It's a film that rewards repeated viewings, as each watch unveils new layers of meaning and scientific detail. The film's impact is further amplified by Hans Zimmer's haunting score, which perfectly captures the vastness of space and the weight of humanity's fate.

Nolan's direction is masterful, creating a sense of awe and wonder that is both captivating and emotionally resonant. McConaughey delivers a nuanced performance as Cooper, a man grappling with the weight of his mission and the sacrifices he must make. The supporting cast, including Anne Hathaway, Jessica Chastain, and Michael Caine, also deliver compelling performances that further elevate the film's emotional impact.

""Interstellar"" is a film that stays with you long after the credits roll. It's a testament to the power of human ingenuity, the enduring nature of love, and the endless possibilities that lie beyond our planet. It's a film that reminds us of our place in the universe, and the profound interconnectedness of all things. For those who appreciate thought-provoking science fiction with a strong emotional core, ""Interstellar"" is an absolute must-see."
Interstellar,Drama,"""Interstellar"" is easily one of the best movies I’ve ever watched, definitely in my top 5 of all time. It’s a masterpiece that feels like every scene matters. Each moment carries an important message, whether it’s about love, sacrifice, or the endless curiosity of humans to explore the unknown. It’s not just a movie, it’s an experience.

The performances by the actors were amazing. Matthew McConaughey as Cooper really made me feel every bit of his emotions; his love for his kids, his struggle, and his determination to save humanity. Anne Hathaway also nailed her role, and Jessica Chastain, as adult Murph, was just perfect. Even the smaller roles added so much depth to the movie. It felt like everyone gave their absolute best.

Christopher Nolan’s direction? Flawless. You can see how much thought and care he put into every part of the movie. The production was top-notch, and the visuals of space were breathtaking. Even the robots, TARS and CASE, felt real and practical, not just fancy CGI. Fun fact: those robots were real models controlled by an actor, which is crazy to think about! The black hole, Gargantua, was also scientifically accurate thanks to physicist Kip Thorne, and it looked stunning on screen.

The soundtrack by Hans Zimmer deserves its own shoutout. The way he used the church organ and ticking sounds created a mood that’s unforgettable. It felt like the music was alive and part of the story, pulling me deeper into every scene.

The movie also taught me things. I love how it’s based on real science, like time dilation and wormholes, but it doesn’t feel boring or like a science lesson. Instead, it made me curious and left me thinking long after it ended.

One thing that stood out for me is how the movie shows the power of love and connection. The relationship between Cooper and his daughter Murph was the heart of the story for me. It reminded me that even in the vastness of space, what truly matters are the people we care about.

""Interstellar"" isn’t just about saving the world; it’s about what it means to be human. Watching it makes you think about big questions: Why are we here? What’s our purpose? And how far are we willing to go for the ones we love? It’s rare to find a movie that’s this entertaining, emotional, and thought-provoking all at the same time.

This is the kind of movie I could watch over and over again and still find new details to appreciate. It’s honestly hard to put into words how much I love it, but if you’ve seen it, you know what I mean. It’s a masterpiece that stays with you."
Shadow Force,Drama,"I like Omar Sy, he was fantastic in The Intouchables from 2011.Regrettably, ""Shadow Force"", doesn't make the most of his acting talents. 

This is a second rate action film and it really, really shows. Poorly choreographed, lifeless, gun and fight scenes, an unoriginal, implausible story and drab characterisations, let this film down.

Sy's as likeable and engaging as ever but no amount of quality acting, can fix this one.  

In summary, a great actor in a less than great action flick."
The Marching Band,Drama,"“Thibaut” (Benjamin Lavernhe) is an accomplished conductor who is now based in the USA but who comes home to France now and again to perform. It’s during one such visit that he confides to his sister “Rose” (Mathilde Courcol-Rozés) that he needs a bone-marrow transplant. She readily agrees to help out but when she is found to be incompatible, that news opens quite a can of worms that results in him having to ask “Jimmy” (Pierre Lottin) - a brother he didn’t know he had and who lives in a quietly dying town where his workplace is earmarked for closure, to help out. Initially uninterested and disbelieving, the film now illustrates just how the two men come to terms with their past, their present and (hopefully) their future against a backdrop of resentment and privilege as they try to reconcile with the elements of “luck of the draw” that have governed their lives thus far. Fortunately, they have one thing in common. They both love music, and as it transpires that “Jimmy” plays trombone in his local mineworkers band we have a conduit for them to bond - or not! There are shades of “Brassed Off” (1996) as this offers us a social commentary on the decline of traditional rural industries that leave little by way of hope or opportunity in it’s wake; a little bit of romance and some seriously horrible uniforms too! Along the way, there is also some fine classical Mozart, some crooning from Charles Aznavour and some enjoyable band rehearsals with an eclectic collection of the townsfolk proving remarkably talented with instrument and voice alike - after a soupçon of guidance. No, there probably isn’t so much jeopardy about the denouement, though there is a twist - it’s really a story about family and one that’s presented without too much sentiment and a bit of enjoyably bloody-minded Gallic humour. I was never quite sure what an orchestral conductor actually did, standing there flailing his baton at a collection of perfectly proficient musicians, but this might just have helped explain a little - and that seating matters too!"
The Shawshank Redemption,Drama,very good movie 9.5/10 محمد الشعراوى
The Shawshank Redemption,Drama,"Some birds aren't meant to be caged.

The Shawshank Redemption is written and directed by Frank Darabont. It is an adaptation of the Stephen King novella Rita Hayworth and Shawshank Redemption. Starring Tim Robbins and Morgan Freeman, the film portrays the story of Andy Dufresne (Robbins), a banker who is sentenced to two life sentences at Shawshank State Prison for apparently murdering his wife and her lover. Andy finds it tough going but finds solace in the friendship he forms with fellow inmate Ellis ""Red"" Redding (Freeman). While things start to pick up when the warden finds Andy a prison job more befitting his talents as a banker. However, the arrival of another inmate is going to vastly change things for all of them.

There was no fanfare or bunting put out for the release of the film back in 94, with a title that didn't give much inkling to anyone about what it was about, and with Columbia Pictures unsure how to market it, Shawshank Redemption barely registered at the box office. However, come Academy Award time the film received several nominations, and although it won none, it stirred up interest in the film for its home entertainment release. The rest, as they say, is history. For the film finally found an audience that saw the film propelled to almost mythical proportions as an endearing modern day classic. Something that has delighted its fans, whilst simultaneously baffling its detractors. One thing is for sure, though, is that which ever side of the Shawshank fence you sit on, the film continues to gather new fans and simply will never go away or loose that mythical status.

It's possibly the simplicity of it all that sends some haters of the film into cinematic spasms. The implausible plot and an apparent sentimental edge that makes a nonsense of prison life, are but two chief complaints from those that dislike the film with a passion. Yet when characters are this richly drawn, and so movingly performed, it strikes me as churlish to do down a human drama that's dealing in hope, friendship and faith. The sentimental aspect is indeed there, but that acts as a counterpoint to the suffering, degradation and shattering of the soul involving our protagonist. Cosy prison life you say? No chance. The need for human connection is never more needed than during incarceration, surely? And given the quite terrific performances of Robbins (never better) & Freeman (sublimely making it easy), it's the easiest thing in the world to warm to Andy and Red.

Those in support aren't faring too bad either. Bob Gunton is coiled spring smarm as Warden Norton, James Whitmore is heart achingly great as the ""Birdman Of Shawshank,"" Clancy Brown is menacing as antagonist Capt. Byron Hadley, William Sadler amusing as Heywood & Mark Rolston is impressively vile as Bogs Diamond. Then there's Roger Deakins' lush cinematography as the camera gracefully glides in and out of the prison offering almost ethereal hope to our characters (yes, they are ours). The music pings in conjunction with the emotional flow of the movie too. Thomas Newman's score is mostly piano based, dovetailing neatly with Andy's state of mind, while the excellently selected soundtrack ranges from the likes of Hank Williams to the gorgeous Le Nozze di Figaro by Mozart.

If you love Shawshank then it's a love that lasts a lifetime. Every viewing brings the same array of emotions - anger - revilement - happiness - sadness - inspiration and a warmth that can reduce the most hardened into misty eyed wonderment. Above all else, though, Shawshank offers hope - not just for characters in a movie - but for a better life and a better world for all of us. 10/10"
The Shawshank Redemption,Drama,Make way for the best film ever made people. **Make way.**
The Shawshank Redemption,Drama,"There is a reason why this movie is at the top of any popular list your will find.
Very strong performances from lead actors and a story line from the literary brilliance of Stephen King (and no, its not a horror).
Sufficient drama and depth to keep you interested and occupied without stupefying your brain. It is the movie that has something for everyone."
The Shawshank Redemption,Drama,"It's still puzzling to me why this movie exactly continues to appear in every single best-movies-of-all-time chart. There's a great story, perfect cast, and acting. It really moves me in times when I'm finding myself figuring out things with my annual tax routine reading <a href=""https://www.buzzfeed.com/davidsmithjd/what-is-form-w-2-and-how-does-it-work-3n31d"">this article</a>, and accidentally catching myself wondering what my life should be if circumstances had changed so drastically. This movie worth a rewatch by all means, but yet, there's no unique vibe or something - there are thousands of other ones as good as this one."
The Shawshank Redemption,Drama,"I will not say that the film is predictable, because it is not quite so, due to the fact that we only know Andy’s intentions at the end, and during the film, it is important to understand that there was not a hint of it, but let's not forget our guys who so imprudently localized it. I will not be the first, but the word 'redemption' is translated as 'redemption'. I don’t know the reason why our localizers decided to spoil the impression to all Russian-speaking people."
The Shawshank Redemption,Drama,"First time seeing this in probably close to 20 years, maybe longer. Forgot how excellent of a movie this was, amazing all around from the performances, Morgan Freeman and Tim Robbins especially, with a roller coaster of emotions. The writing (from Stephen King's novel) direction from Frank Darabont was precise and just all around fantastic. This is the very rare 5 star movies I've given but it is easily one of the best movies, right up there in my book with The Godfather. **5.0/5**"
The Shawshank Redemption,Drama,No 1 movie for all the time
The Shawshank Redemption,Drama,"This is much more predictable and Hollywood than a King novel.
This story of another man wrongfully in prison for murder joins the list of about every other movie about a man sent to prison for murdering his wife.
And therein lies the problem. Most of the time, the killer is the husband, and most of the time the right man is in prison.
Juries are now doomed to consist of several people who are brainwashed by this constant propaganda Hollywood gives us and think accordingly.
People are not gods. They are souls and spirits that can only withstand so much brainwashing. 
Add to that, the story plods along with really nothing new to add. It's a very formula movie.
I won't say it is a ""bad movie"". Those are ones I give 1 or 2 out of 10. But 3/10 is what I call the very boring, unimaginative, safe, non thought provoking movies that you forget about quite quickly."
The Shawshank Redemption,Drama,This movie is great
The Shawshank Redemption,Drama,"Tim Robbins is wealthy banker ""Andy Dufresne"" who finds himself sentenced to life imprisonment after his wife and her lover are found murdered. The handsome ""new fish"" is initially the target of the ""sisters"" who would use him as they would like - but he fights back and gradually establishes a friendship with prison ""scrounger"" Morgan Freeman (""Red""). When he overhears the beastly prison guard captain bemoaning some tax problems, he, rather riskily, volunteers to help find a tax-free solution and is soon advising pretty much the whole place - including ""Warden Norton"" (Bob Gunton) on all things financial - some above board, some less so. The film is set over a period of over ten years, and depicts some of the most brutal aspects of prison life; but also some it's more hopeful. It deals with violence and desperation but also of bonding and lasting friendships and loyalties that long term close-confinement engender. Frank Darabont elicits the best from his three principals superbly, with added venom provided by guard captain Clancy Brown and humanity from prison librarian James Whitmore - one of the few who actually does make parole. The last half hour is up there with the best cinema has ever had to offer, and this - again on a big screen - is a must see adaptation of one of Stephen King's lesser known, but better, stories that delivers a redemption never, quite, anticipated by the prison service!"
The Shawshank Redemption,Drama,"**Watched it 32 times**

Call me obsessed, but I have watched this movie 32 times (and counting) over the past 2 decades. One may wonder why? It is because every time I watch this movie, I learn something new from it. For example, despite being such a good friend of Red, Andy never shares his plan with him. This taught me that discipline and focus is vital for success.

I can not praise enough the tight plot, direction, acting and everything. On my favorite movies list, this one certainly tops the chart."
The Shawshank Redemption,Drama,Amazing movie
The Shawshank Redemption,Drama,"This movie is an absolute masterpiece, blending deep emotion and powerful storytelling. It follows the journey of a banker wrongfully imprisoned, whose enduring hope and resilience inspire everyone around him. His friendship with a fellow inmate is heartwarming and beautifully portrayed, capturing the essence of human connection. The film explores themes of redemption and the strength of the human spirit, leaving a lasting impact. With unforgettable performances and a story that resonates on so many levels, it’s a film that stays with you long after the credits roll. I can’t help but give it a 10/10."
The Shawshank Redemption,Drama,"Simple, I would say, beauty in the art of cinematography and storytelling."
The Shawshank Redemption,Drama,"The Shawshank Redemption is a timeless masterpiece, blending powerful performances with a poignant narrative about hope and friendship. Tim Robbins and Morgan Freeman deliver unforgettable performances, creating a deeply emotional story of resilience and redemption. With its captivating plot and profound themes, it remains one of the greatest films ever made."
The Shawshank Redemption,Drama,"The Shawshank Redemption is one of those timeless classics that pulls you in with its heartfelt storytelling and remarkable performances. At its core, it’s a story about hope, friendship, and the resilience of the human spirit, set against the bleak backdrop of Shawshank prison. Tim Robbins as Andy Dufresne and Morgan Freeman as Red deliver deeply moving performances, capturing the bond that grows between two men confined by walls but freed by hope. Every scene feels purposeful, and the script, adapted from Stephen King’s novella, is simply brilliant in how it weaves small moments into a powerful narrative.

One of the most unforgettable parts of the movie is Brooks’ storyline. Watching him leave the world he knew, only to find himself unable to adapt to a society that had progressed beyond his comprehension, is heartbreaking every time. It’s a stark reminder of how institutionalization can strip people of their ability to live freely, even after they've served their time. That moment, along with Red’s own journey, adds a bittersweet layer of realism to the story’s broader themes of freedom and redemption.

The direction by Frank Darabont is masterful, turning what could have been a straightforward prison drama into something deeply profound. The setting of Shawshank feels both oppressive and oddly serene, perfectly capturing the tone of the story. The simplicity of the plot is its strength, allowing the characters and their emotional arcs to take center stage. With its pitch-perfect pacing, poetic dialogue, and an uplifting finale, The Shawshank Redemption remains a film that resonates on every rewatch. It’s not just a movie; it’s an experience."
The Shawshank Redemption,Drama,**Wow amazing movie **
The Shawshank Redemption,Drama,"Morgan Freeman plays a little red haired Irishman and no one cares.  No one cares, and now when people across the globe read this segment in Different Seasons, they read it in Morgan Freeman's voice.  It's sort of impossible not to.  

It was a race swap that not a single person complained about. It didn't really change the movie and one of the big reasons why it didn't change the movie was because the movie wasn't about the race swap and owning the fans of the IP like most every other race swap that people complain about and other people call them political buzz words for not loving... presumably while they secretly agree the movie's crap.

THIS IS HOW YOU DO IT HOLLYWOOD!!

I kind of want to be a dick and say that the reason this movie is so popular is because of Morgan Freeman's narration, I mean, you could give the guy an instruction manual to read and people would love it.

But then it's more than that.  The movie is popular because it's satisfying.  The good guys win, the bad guys lose, it tells a good story in a competent and compelling way.  It's pretty much what everyone wants in a movie... and as much as I usually hate King, the novella is satisfying and what everyone wants from a story.

So well done. You'll like this, and you'll like it because it is that good."
The Roundup: Punishment,Drama,"I really enjoy The Roundup franchise, its fast , paced, simple fun. That said, I'm not quite so enthusiastic about the latest film Punishment.

What makes these films work is simple fast paced, frenetic action combined with top class choreography. This film certainly has most of these elements but it doesn't work as well. Why? 

Perhaps its biggest short coming is its not especially cohesive. It builds and diffuses its much needed pace.This is not helped at all by  jumping between geographical locations and complicating the team dynamic. 

The main character behaving like a medieval vassal, getting on his knees at one point to beg to keep a case, didn't impress either. Nor does, the at times, rather lame humour,that feels tacked on.

On the upside what remains is moderately entertaining but its not enough to really see this iteration shine.

In summary, not every film in any franchise can be a winner. The Roundup: Punishment is not awful but its not all that good either."
The Substance,Drama,"The Substance delivers an intense, visually mesmerizing commentary on the entertainment industry's obsession with youth and outward beauty. Demi Moore and Margaret Qualley offer remarkable, maybe even career-best performances, with Dennis Quaid excelling in his role as well. Coralie Fargeat explores how aging stars, particularly women, are discarded when they no longer meet the industry's strict beauty standards. Moore's character, haunted by the memory of her former fame and beauty, goes down a dark path in pursuit of a ""better"" version of herself. The story is also a sharp critique of power dynamics, with white men controlling who's in front of the spotlight, while women are pitted against one another for validation.

The film's production is equally impressive, especially the makeup and prosthetic work that elevates its body horror elements. While the first half of the movie is more subdued, the gore ramps up significantly as the plot unfolds, culminating in a chaotic ""fourth act"" that will leave audiences bewildered. The fast-paced editing, paired with an impactful score, heightens the tension and surrealism of the narrative. Though there's a part of me who prefers a version of the film that ends before the wild final act, the overall experience is an unforgettable, audacious exploration of vanity, control, and desperation in the entertainment world.

Rating: B+"
The Substance,Drama,"For a film that’s laser-focused on the human body, it’s gloriously on point that THE SUBSTANCE begins with a freshly cracked, bright yellow egg yolk. 

Eggs are the ‘giver of life’, right? They’re the origin of all of us. Gleaming and plump, the yolk suddenly gets pricked – not by a fork, but a syringe.

That’s the first juicy visual metaphor of many in this meaningfully bonkers body horror, for which French filmmaker Coralie Fargeat picked up the prestigious Best Screenplay prize at this year’s Cannes Film Festival.

To call the film ‘bold’ is a weapons-grade understatement. It’s an audacious, jaw-dropping examination of what screens & billboards demand of women (especially as they age), and how laughably impossible it is to meet those demands. Well, if you didn’t laugh, you’d cry. After watching THE SUBSTANCE, you might do both.

Here's our deep dive for good.film: https://good.film/guide/holy-sh-t-the-substance-is-a-weapons-grade-takedown-of-the-male-gaze"
The Substance,Drama,Demi Moore's performance in The Substance is so potent that it's hard to tell what's more intoxicating; her inevitable Best Actress win or Coralie Fargeat's razor-sharp screenplay that's already got the Oscar in the bag.
The Substance,Drama,"There’s a big difference between being funny and being laughable, yet the latest from writer-director Coralie Fargeat has somehow found a way to be both. After amassing a considerable amount of largely well-earned cinematic goodwill in the film’s opening segments, the picture mercilessly squanders that support in the final act with an overlong, meandering, disgustingly gratuitous and grotesque exhibition of utterly bad taste. This story of an aging actress (Demi Moore) who seeks to revive her career by retrieving some of her lost youth with the aid of an enigmatic injectable follows her grand misadventures when the mysterious substance prompts the emergence of a younger doppelganger (Margaret Qualley), who becomes a Hollywood sex kitten sensation virtually overnight. To make this experimental venture work, however, the two individuals must follow a complex set of rules, dictates that become increasingly difficult to follow as they each vie for their respective shares of attention. And, as this scenario unfolds, tension grows between them, leading to complications and unexpected developments that become progressively harder to manage. But that’s where what works in the film ends. As the story plays out from there, it becomes stupendously absurd, and, even though there are some hearty laughs in this, there are even more ridiculously implausible and unexplained occurrences that try audience members’ patience and tolerance, so much so that I couldn’t wait for this trainwreck to end. In addition to the foregoing shortcomings, the film includes myriad changes in tone, making it difficult to determine whether this is supposed to be a serious thriller or a campy road, very much in the same way as in the incomprehensible French offering “Titane” (2021). It also shamelessly “borrows” elements from other movies in various ways, most notably imagery and narrative references from “The Shining” (1980) and “Young Frankenstein” (1974), costume designs from the “Hunger Games” franchise, and bafflingly inexplicable soundtrack excerpts from films like “Vertigo” (1958). Then there’s the picture’s obvious, heavy-handed message about the perils of misogyny, observations that, as important as they are, could easily stood to have been turned down more than a few notches (yes, we get it already). At the same time, though, there are also some fundamentally innate questions about the narrative that go wholly unanswered, leaving us with numerous head-scratching moments. Sadly, these failings detract significantly from the elements that do work (at least early on in the film), such as the fine performances of Moore and Qualley, the picture’s inventive cinematography, and a central premise that could have made for an engaging story if handled with greater finesse. But these strengths are effectively cancelled by what ultimately results when this release goes off the rails. Indeed, how “The Substance” captured the 2024 Cannes Film Festival award for best screenplay is truly mind boggling. I’m certainly a fan of the weird, wild and wacky, but this release undermines the virtues of those cherished qualities. Regrettably, I was seriously looking forward to seeing this offering, and I was decidedly impressed by what I saw in its opening acts, but that was all wiped out by how this one ultimately played out, a picture that, in the end, ironically relied more on style than “substance.”"
The Substance,Drama,"This takes a logical step on from Coralie Fargeat's earlier ""Reality+"" (2014) drama, only this time it takes a much more substantial swipe at all things vain. ""Elisabeth"" (Demi Moore) has been at the top of her fitness game for many a year when her boss ""Harvey"" (Dennis Quaid) decides that she's now too old and that a younger model is needed to present those programmes we all saw on the television of gorgeous, fit and healthy, people showing us how to exercise on a mat in from of our televisions each morning. Distracted by her imminent removal, she is involved in a car accident that introduces her to an handsome young nurse (Robin Grear) and then to a curious invitation to test out a mysterious fluid that can essentially give her her cake and eat it. In best ""Jekyll and Hyde"" tradition, injecting this quite literally creates a split personality. One is her current self, the other a perfect, younger specimen. They work in a rota system each gets a week of consciousness then has to take a week out. Thing is, the more vivacious character ""Sue"" (Margaret Qualley) is not so religious about sticking to these sharing rules and we quickly discover that what is ""borrowed"" can never been returned - with increasingly harrowing results. With the gushing ""Harvey"" determined to capitalise on his new ratings winner, things become decidedly irritating for the now marginalised ""Elisabeth"" - but shat can she do? There's no going back...! I think this is Moore at her best. Her palpable sense of evolving fury, exasperation and frustration is expertly captured as is the selfishness of her alter ego by an on form Qualley. Quaid steals his scenes as the truly odious epitome of corporate greed for whom it's all about the business, the money and never the actual people concerned. The denouement is reminiscent of something concocted by one of the David's - Lynch or Cronenberg, and allows the throbbing ghastliness of this story of vanity gone mad to demonstrate just how fickle life can be when there's little actual substance at all to their shallow and vacuous lives. A savage indictment of the short-term and unprincipled ""beauty"" industry that aims squarely at just about everyone and everything involved, is engagingly toxic and well worth a watch."
The Substance,Drama,"Certainly an experience!

<em>'The Substance'</em> is <b>a lot</b>. It's one of those sorta movies that I needed to let settle in my mind before I even started to think about reviewing it. I'm not even sure where to start. It's insane from pretty much the beginning to the very end of its 140 minute run time, some scenes are particularly rough to watch unfold!

I think the only body horror flick I've seen up until this point is David Cronenberg's <em>'Crimes of the Future'</em> from 2022, which I found to be solid enough but it came across, at least to me, as a bit too forced for shock value. This 2024 release has plenty of that, if not more, but it somehow feels totally at home with what surrounds it.

The story itself is fascinating, even taking out all the craziness with the gore et al. So by no means is this a film that is style over substance (sorry). It isn't anything actually overly original in terms of the base plotline, though the way it is portrayed and brought to life is astounding - every inch is expertly crafted.

Demi Moore is outstanding in this! I haven't seen her in much, at least anything released post-2002, but here she is top quality throughout. Margaret Qualley is obviously the opposite in terms of the former, though is just as fantastic in regards to the latter - great performance!

If you see anyone giving warnings ahead of watching this, they are very much warranted! Even with all the graphic twistedness, which will turn many away, this is an impressively enthralling picture. I may need a lie-down though."
The Substance,Drama,"I love French comedic films, and this one is no different. Coralie Fargeat crafted a seemingly simple story on the subject of Hollywood's obsession with youth and beauty, and then directed it right into the status of cult, horror, midnight, grade B (the good kind) movie genre. Brilliant!

While on the face, this movie is about aging out of Hollywood's graces, the script is also laced with interesting subplots: having a proxy that ages for you a la Oscar Wilde's Dorian Gray, and the subject of shallow self-hate and self-love, along with that ""needy for applause"" character that so many actors have and must either learn to deal, or fail at life.

Demi Moore is nothing short of awesome here. Dennis Quaid and Margaret Qualley are right up there with her and Fargeat in playing over-the-top choices."
